,type,action,event_time,session_id,membership_role,membership_type,event__id,event__type,event__actor_type,event__action,event__object_type,event__object_name,event__object_extensions_asset_type,event__object_extensions_http_method,event__eventTime,event__edApp_type,event__session_type,object_id_type,event__object_id_type,event__attachment_type,object_id,event__object_extensions_asset_name,actor_id
2645,NavigationEvent,navigatedto,2033-01-22 14:46:08.325000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,7dc8d60a66773d3d9e91b6d2e0bb731a,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 14:46:08.325000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_2
2646,NavigationEvent,navigatedto,2033-01-22 15:25:23.937000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,d8d57e08e96e78c28d7832292db6c7e0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 15:25:23.937000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_2
2647,NavigationEvent,navigatedto,2033-01-22 15:12:10.851000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,0bb192933174adaef91dd0db810b3983,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 15:12:10.851000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_2
2648,NavigationEvent,navigatedto,2033-01-10 16:20:00.390000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,3979da74c54381f765aef52d5fca80c2,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:20:00.390000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_2
2649,NavigationEvent,navigatedto,2033-01-10 16:20:00.395000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,4e7b93b6c315f8df04a4f1040b56c9ec,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:20:00.395000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_2
4767,NavigationEvent,navigatedto,2033-02-04 08:23:37.214000+00:00,5303c9b423e89f320f79b2d65e0c89ea,"[""Learner""]",Membership,2d186284650d84ecf79ee08747f4daf5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 08:23:37.214000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4768,NavigationEvent,navigatedto,2033-01-18 13:50:33.819000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,c2a81ca9ea94cae1ac9dfe9f2e0a6819,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:50:33.819000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4769,NavigationEvent,navigatedto,2033-01-19 13:06:08.663000+00:00,73eed2e97a1abebdced77f5bf0dcf8aa,"[""Learner""]",Membership,abb8a172d0328d029cc71f03e91e2a60,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 13:06:08.663000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4770,NavigationEvent,navigatedto,2033-01-17 10:37:17.005000+00:00,66bfa592e89e0e1d90c2148a4a4eed8c,"[""Learner""]",Membership,2822aa2d0e46ace486e85fe6b8d9688d,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 10:37:17.005000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4771,NavigationEvent,navigatedto,2033-01-19 14:49:03.512000+00:00,73eed2e97a1abebdced77f5bf0dcf8aa,"[""Learner""]",Membership,fdc2824fd61c03abc4c3bf5593a9d0e4,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 14:49:03.512000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4772,NavigationEvent,navigatedto,2033-01-18 11:01:07.039000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,b65056c21b5f1aece0005e9271b8ae91,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 11:01:07.039000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4773,NavigationEvent,navigatedto,2033-01-18 11:01:16.011000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,97c13812b5518e05d74d417d3333ef16,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 11:01:16.011000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4774,NavigationEvent,navigatedto,2033-01-21 11:44:25.621000+00:00,8153beec6b607baee534e454142722ca,"[""Learner""]",Membership,3864039dd9631a149909d31ea5143944,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-21 11:44:25.621000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4775,NavigationEvent,navigatedto,2033-02-04 09:29:46.193000+00:00,5303c9b423e89f320f79b2d65e0c89ea,"[""Learner""]",Membership,4643ba9c66d1049b5144ce51228092e0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 09:29:46.193000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4776,NavigationEvent,navigatedto,2033-01-18 14:28:59.946000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,0bb31cd9e61358c72c13004d5f41abed,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 14:28:59.946000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4777,NavigationEvent,navigatedto,2033-01-19 13:33:13.740000+00:00,73eed2e97a1abebdced77f5bf0dcf8aa,"[""Learner""]",Membership,f48d9ce8be2ac7f0d5279b91150a39b5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 13:33:13.740000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
4778,NavigationEvent,navigatedto,2033-01-16 09:09:00.916000+00:00,9b2c39423808454b6ff3c491a6ae4b60,"[""Learner""]",Membership,13a6a83913cc08632b6c43749a4ebc9b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-16 09:09:00.916000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_3
6576,NavigationEvent,navigatedto,2033-02-05 14:50:47.326000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,092ae56bfece06f39e7179c5f32e5286,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 14:50:47.326000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6577,NavigationEvent,navigatedto,2033-02-05 14:35:01.332000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,544e8055928699a34ecbaf910854b784,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 14:35:01.332000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6578,NavigationEvent,navigatedto,2033-02-04 17:58:05.648000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,d64c227a5f373f7361f21e58f5171e5c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 17:58:05.648000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6579,NavigationEvent,navigatedto,2033-04-09 14:15:53.128000+00:00,c4ad07012a7e9e8bae3bb95debe86db8,"[""Learner""]",Membership,23f749e329ecbca9d258ddbc56fc0712,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-04-09 14:15:53.128000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6580,NavigationEvent,navigatedto,2033-02-10 09:24:29.076000+00:00,7d1f4d3685979471707d11d10bde9f4a,"[""Learner""]",Membership,a285c8b12288f557e73050041d2f3cbe,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-10 09:24:29.076000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6581,NavigationEvent,navigatedto,2033-02-05 11:36:54.517000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,dfb9c114512bcd3be6a4f0dec565d913,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 11:36:54.517000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6582,NavigationEvent,navigatedto,2033-02-05 09:20:33.734000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,8bb4aef6b3006c940b82dcf252221d36,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 09:20:33.734000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6583,NavigationEvent,navigatedto,2033-02-05 09:30:39.749000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,ff6cf347c46d418d4e973c90b2da66a4,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 09:30:39.749000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6584,NavigationEvent,navigatedto,2033-01-17 13:14:33.002000+00:00,b0efbf37a4867b470bb0bca61cb8dc8e,"[""Learner""]",Membership,1c0c5896ddad0c6780b2133b0f7be520,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 13:14:33.002000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6585,NavigationEvent,navigatedto,2033-04-09 15:42:53.540000+00:00,c4ad07012a7e9e8bae3bb95debe86db8,"[""Learner""]",Membership,00c47c808e9cdc474ebaff8caf2f634b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-04-09 15:42:53.540000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6586,NavigationEvent,navigatedto,2033-02-05 08:22:47.679000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,20a9362465e100a7321e0026da465ca3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 08:22:47.679000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6587,NavigationEvent,navigatedto,2033-01-14 11:40:26.555000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,089785dda1b9af92df8405b8dfca5e6b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-14 11:40:26.555000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6588,NavigationEvent,navigatedto,2033-01-09 08:34:17.058000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,0be4dec2409b81102045d74aa5d0da0c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-09 08:34:17.058000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6589,NavigationEvent,navigatedto,2033-01-14 17:22:47.691000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,58c0bc8d04e818b74368f9c0e418adda,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-14 17:22:47.691000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
6590,NavigationEvent,navigatedto,2033-01-09 08:27:20.335000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,14440e08e877b6f40138e11257880be2,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-09 08:27:20.335000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_4
8155,NavigationEvent,navigatedto,2033-01-21 17:31:25.166000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,98defb8467cc080d08e08b77fe9251ea,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-21 17:31:25.166000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8156,NavigationEvent,navigatedto,2033-01-21 17:31:25.607000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,494f24e2d6480beb5c921b76b4414ca1,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-21 17:31:25.607000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8157,NavigationEvent,navigatedto,2033-01-21 17:31:32.763000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,116a576a43c86330dc389c4432c67768,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-21 17:31:32.763000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8158,NavigationEvent,navigatedto,2033-01-10 17:39:11.480000+00:00,6c614cbbd37743613969e77b02a4bb8b,"[""Learner""]",Membership,a8e86b1c54329f1cf2d7a8e23b692f7b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 17:39:11.480000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8159,NavigationEvent,navigatedto,2033-01-10 17:39:48.761000+00:00,6c614cbbd37743613969e77b02a4bb8b,"[""Learner""]",Membership,bdbbaaf5cb98d69d452c9510fdf8fe66,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 17:39:48.761000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8160,NavigationEvent,navigatedto,2033-03-04 19:37:09.947000+00:00,8230c97a1f3ce8a2d2f606282f420a88,"[""Learner""]",Membership,3b1d9ec2fb76d0ff18b428a37e7e11e8,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-03-04 19:37:09.947000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8161,NavigationEvent,navigatedto,2033-03-04 19:37:10.421000+00:00,8230c97a1f3ce8a2d2f606282f420a88,"[""Learner""]",Membership,36c0fcaeaaa3cd35da7f7cf22e63b5ec,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-03-04 19:37:10.421000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8162,NavigationEvent,navigatedto,2033-03-04 19:36:09.469000+00:00,8230c97a1f3ce8a2d2f606282f420a88,"[""Learner""]",Membership,7ef214316ee2661e2bd86c289f40eb8d,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-03-04 19:36:09.469000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8163,NavigationEvent,navigatedto,2033-03-04 19:36:09.100000+00:00,8230c97a1f3ce8a2d2f606282f420a88,"[""Learner""]",Membership,f55dacd1e0f71b6b93376365fd5e4c91,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-03-04 19:36:09.100000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8164,NavigationEvent,navigatedto,2033-03-03 17:00:08.984000+00:00,8230c97a1f3ce8a2d2f606282f420a88,"[""Learner""]",Membership,dc9fdb3d0a6fb8812e858b8ec5dd6234,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-03-03 17:00:08.984000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
8165,NavigationEvent,navigatedto,2033-03-03 17:00:09.391000+00:00,8230c97a1f3ce8a2d2f606282f420a88,"[""Learner""]",Membership,df38a64294f66bda29a33e3b690cde58,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-03-03 17:00:09.391000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_5
10801,NavigationEvent,navigatedto,2033-01-18 13:19:11.942000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,e059c1d99e7f289c6a5c74ac986103ad,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:19:11.942000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10802,NavigationEvent,navigatedto,2033-01-18 13:20:03.421000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,0cf6fb0daef4a8bb13c78170c3b45a39,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:20:03.421000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10803,NavigationEvent,navigatedto,2033-01-18 13:32:19.083000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,7f98e7207b0934c6cdc12520386c3911,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:32:19.083000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10804,NavigationEvent,navigatedto,2033-01-17 12:01:50.249000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,0f6edb01d5125ed483cfc2c3b6660e91,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 12:01:50.249000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10805,NavigationEvent,navigatedto,2033-01-17 12:02:11.921000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,8b7425fd66f9df6b806b1ef92c934051,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 12:02:11.921000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10806,NavigationEvent,navigatedto,2033-01-16 04:38:39.893000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,5a2249ae1f8257e91cd4a7f88a44e58a,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-16 04:38:39.893000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10807,NavigationEvent,navigatedto,2033-01-17 14:23:53.063000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,6b71149dfc1eb3c9f4f866c8a5edc95b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 14:23:53.063000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10808,NavigationEvent,navigatedto,2033-02-26 05:35:08.681000+00:00,4c2d38e8fd48cf94ac13b58342e53417,"[""Learner""]",Membership,1a4a0602a7ed3570581e30c78192d453,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-26 05:35:08.681000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
10809,NavigationEvent,navigatedto,2033-01-18 02:22:33.289000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,6125cf42144da95a4d67bf9b61d3b772,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 02:22:33.289000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,8e664ae1f08064a3efa2b68b5097b9b4,1.3 What is eLearning?,LEARNER_6
