,type,action,event_time,session_id,membership_role,membership_type,event__id,event__type,event__actor_type,event__action,event__object_type,event__object_name,event__object_extensions_asset_type,event__object_extensions_http_method,event__eventTime,event__edApp_type,event__session_type,object_id_type,event__object_id_type,event__attachment_type,object_id,event__object_extensions_asset_name,actor_id
901,NavigationEvent,navigatedto,2033-01-11 15:02:18.301000+00:00,e9d15d13777ba93b3e70474245e7ed35,"[""Learner""]",Membership,dcc268597764b3eff864516df78ac90c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-11 15:02:18.301000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_1
2406,NavigationEvent,navigatedto,2033-01-17 15:58:46.346000+00:00,6b28ec7e560a8ea56cc95a2d2ce21f12,"[""Learner""]",Membership,d8dfd7dda3f918c6bbbde9a596777ccb,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 15:58:46.346000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_2
2407,NavigationEvent,navigatedto,2033-01-17 16:02:43.848000+00:00,6b28ec7e560a8ea56cc95a2d2ce21f12,"[""Learner""]",Membership,202f9d730aa6e38ba49d1335a38b2f1c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 16:02:43.848000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_2
2408,NavigationEvent,navigatedto,2033-01-22 14:47:41.686000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,1991a511efe3826bdad39b0e17777808,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 14:47:41.686000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_2
2409,NavigationEvent,navigatedto,2033-01-22 15:53:10.550000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,4bbefaf00f2c99785707499008860b73,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 15:53:10.550000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_2
2410,NavigationEvent,navigatedto,2033-01-10 16:20:33.701000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,8cf229187dcc84ad60ee81c27e0c7a25,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:20:33.701000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_2
2411,NavigationEvent,navigatedto,2033-01-10 16:20:33.705000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,034e139a541cbb4b1b58797798803bf8,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:20:33.705000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_2
4571,NavigationEvent,navigatedto,2033-02-04 08:25:06.125000+00:00,5303c9b423e89f320f79b2d65e0c89ea,"[""Learner""]",Membership,a5581913a71fd76acec61bab3dfaa519,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 08:25:06.125000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4572,NavigationEvent,navigatedto,2033-01-19 15:38:59.935000+00:00,73eed2e97a1abebdced77f5bf0dcf8aa,"[""Learner""]",Membership,7e8de197dedf92a55f830c85b6df8488,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 15:38:59.935000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4573,NavigationEvent,navigatedto,2033-01-18 13:50:18.054000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,44b09fd8306027a234bb1e26adc647d0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:50:18.054000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4574,NavigationEvent,navigatedto,2033-01-17 10:51:49.484000+00:00,66bfa592e89e0e1d90c2148a4a4eed8c,"[""Learner""]",Membership,fb2f044e30be5b32be5cfede4baeeffb,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 10:51:49.484000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4575,NavigationEvent,navigatedto,2033-01-19 14:09:03.668000+00:00,73eed2e97a1abebdced77f5bf0dcf8aa,"[""Learner""]",Membership,7563f5d2da930438dca411f6657ef6ec,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 14:09:03.668000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4576,NavigationEvent,navigatedto,2033-01-18 11:06:59.573000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,40ccc0150fec1ef2260394c86602d038,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 11:06:59.573000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4577,NavigationEvent,navigatedto,2033-02-04 09:45:13.324000+00:00,5303c9b423e89f320f79b2d65e0c89ea,"[""Learner""]",Membership,d26cbff77af30370c01db74f4c614cea,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 09:45:13.324000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4578,NavigationEvent,navigatedto,2033-01-18 14:29:09.310000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,44f54dff3ede51cd68a2e945b78f6377,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 14:29:09.310000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4579,NavigationEvent,navigatedto,2033-02-28 12:30:09.563000+00:00,19da6c426f4d4ee2f6f3830d77ae1e50,"[""Learner""]",Membership,50b907b78c78d812ed907de9dbdb53db,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-28 12:30:09.563000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4580,NavigationEvent,navigatedto,2033-01-16 09:09:31.987000+00:00,9b2c39423808454b6ff3c491a6ae4b60,"[""Learner""]",Membership,8248d14312bbb4eeab9136da07accb5e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-16 09:09:31.987000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
4581,NavigationEvent,navigatedto,2033-01-17 12:39:40.839000+00:00,66bfa592e89e0e1d90c2148a4a4eed8c,"[""Learner""]",Membership,f957dd7a73bbcf5362cc4b02e52f5fb7,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 12:39:40.839000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_3
6402,NavigationEvent,navigatedto,2033-02-04 18:56:57.109000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,c371ec4b8142c9abe43acd7c7b439d9f,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 18:56:57.109000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6403,NavigationEvent,navigatedto,2033-02-04 18:29:31.190000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,dd1b7968eea4605c560bb04a26aa67b3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 18:29:31.190000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6404,NavigationEvent,navigatedto,2033-02-05 14:50:53.540000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,f7770fd0196be1dc3377d00f8d1b07dc,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 14:50:53.540000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6405,NavigationEvent,navigatedto,2033-04-09 14:15:21.499000+00:00,c4ad07012a7e9e8bae3bb95debe86db8,"[""Learner""]",Membership,0de81c991d38401f28e5680315189a0c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-04-09 14:15:21.499000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6406,NavigationEvent,navigatedto,2033-02-10 09:24:49.297000+00:00,7d1f4d3685979471707d11d10bde9f4a,"[""Learner""]",Membership,88e3b861a836b751f54e6cee5e8332f8,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-10 09:24:49.297000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6407,NavigationEvent,navigatedto,2033-02-05 09:36:39.412000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,77385fcc3233383a72b85edf7e63b8d9,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 09:36:39.412000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6408,NavigationEvent,navigatedto,2033-02-05 09:21:45.507000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,9cd23199e53462f6308b2143858dedbd,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 09:21:45.507000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6409,NavigationEvent,navigatedto,2033-02-05 09:30:01.850000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,9ffaf2c7f742e4cf738c0a85ec9139fb,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 09:30:01.850000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6410,NavigationEvent,navigatedto,2033-01-15 06:13:55.745000+00:00,eb5c7dbf9dc2742151674a16331c4abb,"[""Learner""]",Membership,33f0f69dcc9049cbff72537b235e4ada,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 06:13:55.745000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6411,NavigationEvent,navigatedto,2033-01-15 12:09:41.692000+00:00,7e502d86a690dc74180ad4b62dd3d78a,"[""Learner""]",Membership,5b345b1a9311726b7cf436f50c52c558,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 12:09:41.692000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6412,NavigationEvent,navigatedto,2033-02-05 07:30:10.901000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,0cacee9231e0ed63c19714b31a5dadca,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 07:30:10.901000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6413,NavigationEvent,navigatedto,2033-01-14 17:23:26.101000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,42138f02b1eda99d0d01d1394d4681ce,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-14 17:23:26.101000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6414,NavigationEvent,navigatedto,2033-01-09 08:36:41.078000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,6184cb0fa491c947ef832079d802bccf,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-09 08:36:41.078000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
6415,NavigationEvent,navigatedto,2033-01-09 08:30:43.234000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,2beaa82eb0ec9f97037b42b692ea3906,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-09 08:30:43.234000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_4
7984,NavigationEvent,navigatedto,2033-01-10 17:39:49.513000+00:00,6c614cbbd37743613969e77b02a4bb8b,"[""Learner""]",Membership,737fdabca87b10d74cc2af3a0f994106,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 17:39:49.513000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_5
7985,NavigationEvent,navigatedto,2033-01-22 13:41:28.277000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,bd5133fc7c162ae33babc6e98b21fdca,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 13:41:28.277000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_5
10558,NavigationEvent,navigatedto,2033-01-18 04:12:46.960000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,5e0ab525a9a8417a7d0f262a5cd9be35,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 04:12:46.960000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10559,NavigationEvent,navigatedto,2033-01-18 05:03:30.039000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,179622e8a5cd76877cf74c555c22b25c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:03:30.039000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10560,NavigationEvent,navigatedto,2033-01-18 13:19:34.005000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,437407a3485fe1a1dee1b30d7c508fe0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:19:34.005000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10561,NavigationEvent,navigatedto,2033-01-18 13:20:29.782000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,fcb4a8fc8b76ed08eaf7489b67ac44cb,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:20:29.782000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10562,NavigationEvent,navigatedto,2033-01-18 13:21:04.518000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,f6408881fe2b781bf65b5268dba225e4,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:21:04.518000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10563,NavigationEvent,navigatedto,2033-01-18 05:38:37.031000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,3f18f535e1025a914774492f098fbb4b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:38:37.031000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10564,NavigationEvent,navigatedto,2033-01-17 12:02:32.221000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,107afe6783264597c58ffdc0c0a9eb18,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 12:02:32.221000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10565,NavigationEvent,navigatedto,2033-01-18 14:07:01.644000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,817e41b5d5471e7c6efa2d3cb18b676e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 14:07:01.644000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10566,NavigationEvent,navigatedto,2033-01-17 14:41:20.398000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,24fad52199f24baa66f873505744b4f3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 14:41:20.398000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10567,NavigationEvent,navigatedto,2033-01-17 14:41:53.174000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,cf30f75aabaec75876591ebb5803cbfe,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 14:41:53.174000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
10568,NavigationEvent,navigatedto,2033-01-18 02:22:22.711000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,20b695eaab9942c43cb0093e21753bc5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 02:22:22.711000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_6
13106,NavigationEvent,navigatedto,2033-01-18 13:08:16.791000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,5cf76410364998d332fc079924ffe114,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:08:16.791000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_7
13107,NavigationEvent,navigatedto,2033-01-09 04:58:32.728000+00:00,e2f6e5a159b5a774bd09f187946777af,"[""Learner""]",Membership,337c52e9d9495586aa7d88191b184385,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-09 04:58:32.728000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_7
13108,NavigationEvent,navigatedto,2033-01-15 03:43:15.996000+00:00,b40c899ce0b6accbb890e9ae6f449a86,"[""Learner""]",Membership,c42cc711610ea71f3a71734075e384b5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 03:43:15.996000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_7
13109,NavigationEvent,navigatedto,2033-01-15 03:45:34.648000+00:00,b40c899ce0b6accbb890e9ae6f449a86,"[""Learner""]",Membership,6afecaa911b6572f3ca09b0d9215746e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 03:45:34.648000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_7
13110,NavigationEvent,navigatedto,2033-01-11 15:30:38.039000+00:00,e2f6e5a159b5a774bd09f187946777af,"[""Learner""]",Membership,608ded71b92dd71d7fb4d3cdba653ae0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-11 15:30:38.039000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_7
13111,NavigationEvent,navigatedto,2033-01-11 15:29:43.828000+00:00,e2f6e5a159b5a774bd09f187946777af,"[""Learner""]",Membership,f0791f4f6998ab4907b2131e1d388b41,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-11 15:29:43.828000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_7
13112,NavigationEvent,navigatedto,2033-01-24 03:11:37.806000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,e8b6605606ffd3d26726c572c1fd21fa,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-24 03:11:37.806000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,43c43b0b7b88277787923dbc6e339078,1.4 More frameworks for thinking about eLearning,LEARNER_7
