,type,action,event_time,session_id,membership_role,membership_type,event__id,event__type,event__actor_type,event__action,event__object_type,event__object_name,event__object_extensions_asset_type,event__object_extensions_http_method,event__eventTime,event__edApp_type,event__session_type,object_id_type,event__object_id_type,event__attachment_type,object_id,event__object_extensions_asset_name,actor_id
961,NavigationEvent,navigatedto,2033-01-18 09:40:44.340000+00:00,6d5852a6c69a6a583d4f67029a2ffe31,"[""Learner""]",Membership,f10ef036bb4ddbfd7e6e3b34963bed62,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 09:40:44.340000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_1
962,NavigationEvent,navigatedto,2033-02-04 07:09:31.562000+00:00,c7fae9f61c3dd90ac8b64203a2df364b,"[""Learner""]",Membership,f3a68938a0987c118719d634465020cf,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 07:09:31.562000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_1
963,NavigationEvent,navigatedto,2033-01-19 13:30:02.578000+00:00,6d5852a6c69a6a583d4f67029a2ffe31,"[""Learner""]",Membership,0c8d5e4c66b88292b57b11520fdad53c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 13:30:02.578000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_1
964,NavigationEvent,navigatedto,2033-01-23 04:16:31.032000+00:00,322b13af875561ee4cd44a97703749f4,"[""Learner""]",Membership,1a06f89db62aee124aef2b4a444c62ee,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 04:16:31.032000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_1
2565,NavigationEvent,navigatedto,2033-01-25 16:07:28.973000+00:00,fb9b21ec0f643c5716f493debdee0d3b,"[""Learner""]",Membership,91711beaeed258fd4e073067c802adf0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-25 16:07:28.973000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
2566,NavigationEvent,navigatedto,2033-01-22 16:28:44.022000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,18d96f54e0be80736b3c54cab7b4ede2,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 16:28:44.022000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
2567,NavigationEvent,navigatedto,2033-01-22 16:28:44.279000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,678af38cf17a6048b614cdfea81ebe97,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 16:28:44.279000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
2568,NavigationEvent,navigatedto,2033-01-17 16:10:16.539000+00:00,6b28ec7e560a8ea56cc95a2d2ce21f12,"[""Learner""]",Membership,560a1629493bd5472119bb676084f06e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 16:10:16.539000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
2569,NavigationEvent,navigatedto,2033-01-22 14:50:38.730000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,bff5d85f5f5f58843f8e12a1da8b4a9c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 14:50:38.730000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
2570,NavigationEvent,navigatedto,2033-01-23 03:41:37.525000+00:00,d8e90ab8ffa3d7b1e1612cce7b1ceb37,"[""Learner""]",Membership,008ce1feab428cdd1b81ec72657d7084,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 03:41:37.525000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
2571,NavigationEvent,navigatedto,2033-01-10 16:21:34.581000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,fa7958b8fa37ac478485c5ccc738bcc3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:21:34.581000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
2572,NavigationEvent,navigatedto,2033-01-10 16:21:34.583000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,824b2bb509ef0bc5b99236602eeea479,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:21:34.583000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_2
4716,NavigationEvent,navigatedto,2033-02-04 08:47:23.483000+00:00,5303c9b423e89f320f79b2d65e0c89ea,"[""Learner""]",Membership,63040e1103a58f8c8bb32f810070dfab,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 08:47:23.483000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_3
4717,NavigationEvent,navigatedto,2033-01-22 06:18:32.887000+00:00,1d67546e080af3bb1571f650e5b1427e,"[""Learner""]",Membership,ddb9ea3fecc73ac19c1d53f12ebd1c1b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 06:18:32.887000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_3
4718,NavigationEvent,navigatedto,2033-01-22 03:05:02.964000+00:00,1d67546e080af3bb1571f650e5b1427e,"[""Learner""]",Membership,b4056825296a1788850792bc9b010758,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 03:05:02.964000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_3
4719,NavigationEvent,navigatedto,2033-02-28 12:50:25.388000+00:00,19da6c426f4d4ee2f6f3830d77ae1e50,"[""Learner""]",Membership,31a4370efff4c5cb49e5b63f90925d0c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-28 12:50:25.388000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_3
4720,NavigationEvent,navigatedto,2033-02-28 12:49:47.505000+00:00,19da6c426f4d4ee2f6f3830d77ae1e50,"[""Learner""]",Membership,e939c5ec6876ddce723e0f1815b7a487,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-28 12:49:47.505000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_3
4721,NavigationEvent,navigatedto,2033-01-16 09:10:14.755000+00:00,9b2c39423808454b6ff3c491a6ae4b60,"[""Learner""]",Membership,e79410d6eace100978b6cf01fe2799d5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-16 09:10:14.755000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_3
6528,NavigationEvent,navigatedto,2033-01-23 11:59:50.615000+00:00,11e6d58c9b62d71badef579b86522f7e,"[""Learner""]",Membership,631e4a95f59164842bbd57c8099d2191,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 11:59:50.615000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_4
6529,NavigationEvent,navigatedto,2033-01-23 13:54:43.684000+00:00,11e6d58c9b62d71badef579b86522f7e,"[""Learner""]",Membership,d8ebb714acc3adfe68292c6290db9656,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 13:54:43.684000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_4
6530,NavigationEvent,navigatedto,2033-01-09 09:09:03.594000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,f1c4eba34e792e6e8b7e46f3bcbf4d10,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-09 09:09:03.594000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_4
8105,NavigationEvent,navigatedto,2033-02-04 21:43:23.114000+00:00,13ddc8878afd4dba8ce7dad3abd23460,"[""Learner""]",Membership,71f49672bd32030c43961a4caf5ca05e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 21:43:23.114000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_5
8106,NavigationEvent,navigatedto,2033-02-04 21:43:23.734000+00:00,13ddc8878afd4dba8ce7dad3abd23460,"[""Learner""]",Membership,a3c802b6c56e78bec192af7a47733f05,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 21:43:23.734000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_5
8107,NavigationEvent,navigatedto,2033-01-10 17:39:52.511000+00:00,6c614cbbd37743613969e77b02a4bb8b,"[""Learner""]",Membership,9af9d3c0e44c4f8d2416cbcdbe970a2f,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 17:39:52.511000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_5
8108,NavigationEvent,navigatedto,2033-01-23 09:20:48.230000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,12da473d9b3f25f9ecd8dcb5dfa1959a,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 09:20:48.230000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_5
8109,NavigationEvent,navigatedto,2033-01-23 09:20:48.618000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,beecc227baa63ae52d8503f554c1efe3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 09:20:48.618000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_5
8110,NavigationEvent,navigatedto,2033-01-23 15:31:41.184000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,9bc5aa797a20a1dade65ab99721c4e0f,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 15:31:41.184000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_5
10727,NavigationEvent,navigatedto,2033-01-18 05:03:08.410000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,03e39cb5eedd53ffe24d0dea654eb01e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:03:08.410000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10728,NavigationEvent,navigatedto,2033-01-18 05:02:46.074000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,fa55a19204b406fe2a4bf16cb8fbde8e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:02:46.074000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10729,NavigationEvent,navigatedto,2033-01-24 14:42:24.926000+00:00,cfd929c3642c05d030bfb4914f7e9116,"[""Learner""]",Membership,b0bc169c22cbfd7cf7502c906a7e0e63,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-24 14:42:24.926000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10730,NavigationEvent,navigatedto,2033-01-21 12:18:10.247000+00:00,cfd929c3642c05d030bfb4914f7e9116,"[""Learner""]",Membership,d10f9729197963a6e6afa6304ea86546,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-21 12:18:10.247000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10731,NavigationEvent,navigatedto,2033-01-24 04:04:31.672000+00:00,cfd929c3642c05d030bfb4914f7e9116,"[""Learner""]",Membership,0eacca83d0472c8c2c2fecb99f96f211,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-24 04:04:31.672000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10732,NavigationEvent,navigatedto,2033-02-06 07:08:27.224000+00:00,51d7fd00b992223a302d9a96353753d9,"[""Learner""]",Membership,bdbe4ab69ebb46cbb5bcd882c76c21b4,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-06 07:08:27.224000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10733,NavigationEvent,navigatedto,2033-01-21 04:15:57.263000+00:00,cfd929c3642c05d030bfb4914f7e9116,"[""Learner""]",Membership,25f2851efdcfe3ea17b979ead3112a33,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-21 04:15:57.263000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10734,NavigationEvent,navigatedto,2033-01-17 12:03:23.532000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,fddfdfa544dd3301a428afdee0096695,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 12:03:23.532000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10735,NavigationEvent,navigatedto,2033-01-27 03:43:42.689000+00:00,cfd929c3642c05d030bfb4914f7e9116,"[""Learner""]",Membership,8e31fb37b6344704efc187f79987ddf1,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-27 03:43:42.689000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10736,NavigationEvent,navigatedto,2033-01-24 04:10:48.811000+00:00,cfd929c3642c05d030bfb4914f7e9116,"[""Learner""]",Membership,8dca789fd6f783fdb01f60346318b024,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-24 04:10:48.811000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
10737,NavigationEvent,navigatedto,2033-01-24 04:11:05.139000+00:00,cfd929c3642c05d030bfb4914f7e9116,"[""Learner""]",Membership,f5f20b35dcba5b4d4cabd13040d1dafc,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-24 04:11:05.139000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_6
13258,NavigationEvent,navigatedto,2033-01-19 16:01:30.321000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,f1c85c6ef5f3ed43294e62f0e2bba99e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 16:01:30.321000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13259,NavigationEvent,navigatedto,2033-01-18 16:37:27.189000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,93bc1b761c2d815273fa3d11af92d214,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 16:37:27.189000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13260,NavigationEvent,navigatedto,2033-01-20 16:12:57.301000+00:00,9f0e84d4506cdeeee62ef5fff46862ad,"[""Learner""]",Membership,d37c0789204c7de7ab75522633d9a40b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-20 16:12:57.301000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13261,NavigationEvent,navigatedto,2033-01-20 14:39:58.857000+00:00,9f0e84d4506cdeeee62ef5fff46862ad,"[""Learner""]",Membership,f7ca74dcb61e20ca925a72a0ede5ac09,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-20 14:39:58.857000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13262,NavigationEvent,navigatedto,2033-01-15 03:43:19.792000+00:00,b40c899ce0b6accbb890e9ae6f449a86,"[""Learner""]",Membership,20a858b32f9a9ecf4e5e7d4b4588c11a,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 03:43:19.792000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13263,NavigationEvent,navigatedto,2033-01-24 08:51:37.126000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,1a3886bb06bd6cc8c0c97dab494a8bee,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-24 08:51:37.126000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13264,NavigationEvent,navigatedto,2033-01-23 14:49:18.348000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,2b3d5c1dc728f1a9f6cb4c52e13e35c5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 14:49:18.348000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13265,NavigationEvent,navigatedto,2033-02-03 17:01:22.420000+00:00,24e0f5a81c80a216e262c9022910060f,"[""Learner""]",Membership,a00a9b2605f2cd993330d52c65ac14b0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-03 17:01:22.420000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13266,NavigationEvent,navigatedto,2033-01-19 17:40:33.079000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,4a7f2b4cb27c483493e8552a11fb140a,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 17:40:33.079000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13267,NavigationEvent,navigatedto,2033-01-27 15:08:19.349000+00:00,bfb15688ed70596bb117f772f1da0c80,"[""Learner""]",Membership,c9a7b4f48f671f0b7f72e8cfa61d77d4,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-27 15:08:19.349000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13268,NavigationEvent,navigatedto,2033-01-27 15:08:19.810000+00:00,bfb15688ed70596bb117f772f1da0c80,"[""Learner""]",Membership,85c8f0edb267ce29b05c59773b3ac630,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-27 15:08:19.810000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13269,NavigationEvent,navigatedto,2033-01-28 19:20:45.462000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,00dc225782e4e35848bfacc0da567c69,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-28 19:20:45.462000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13270,NavigationEvent,navigatedto,2033-01-19 04:43:11.186000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,0b412315d9ac200dbf317cf5eb4c8557,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 04:43:11.186000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
13271,NavigationEvent,navigatedto,2033-01-19 04:45:45.977000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,50f79e1ebec947b973498b724be29701,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 04:45:45.977000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_7
16105,NavigationEvent,navigatedto,2033-02-05 14:58:28.028000+00:00,eb0bc91b61a52a9133caa30d07d9a0f8,"[""Learner""]",Membership,f5348c6d22cc30bfca190c57436bc3b0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 14:58:28.028000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c1ca8b84758d7f8d59724eec336bd5be,1.7 Rationales for eLearning,LEARNER_8
