,type,action,event_time,session_id,membership_role,membership_type,event__id,event__type,event__actor_type,event__action,event__object_type,event__object_name,event__object_extensions_asset_type,event__object_extensions_http_method,event__eventTime,event__edApp_type,event__session_type,object_id_type,event__object_id_type,event__attachment_type,object_id,event__object_extensions_asset_name,actor_id
4603,NavigationEvent,navigatedto,2033-01-18 14:30:47.708000+00:00,3da4c3ac717eb64a2e67cdb29d62e89f,"[""Learner""]",Membership,e10ce7ee7dce0d44e073aadd44a92f9f,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 14:30:47.708000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_3
4604,NavigationEvent,navigatedto,2033-02-28 12:49:28.156000+00:00,19da6c426f4d4ee2f6f3830d77ae1e50,"[""Learner""]",Membership,853cc0cec1eeaa6153ffcfd7bf62c6e5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-28 12:49:28.156000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_3
4605,NavigationEvent,navigatedto,2033-01-16 09:09:45.107000+00:00,9b2c39423808454b6ff3c491a6ae4b60,"[""Learner""]",Membership,8f8d502d3181d8afffee183f1ad7db29,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-16 09:09:45.107000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_3
4606,NavigationEvent,navigatedto,2033-01-17 12:52:31.889000+00:00,66bfa592e89e0e1d90c2148a4a4eed8c,"[""Learner""]",Membership,a89b159bd49ad246d9c1b2fae8336033,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 12:52:31.889000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_3
6421,NavigationEvent,navigatedto,2033-02-04 18:57:10.878000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,03edc26ab8d2ca632f266f8021d51cd7,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 18:57:10.878000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6422,NavigationEvent,navigatedto,2033-02-04 18:59:14.071000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,8fa4faecfebf6276be723e908719577c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-04 18:59:14.071000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6423,NavigationEvent,navigatedto,2033-02-05 14:52:41.471000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,ac59a62674c0aabfc16f4acfc9d648b3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 14:52:41.471000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6424,NavigationEvent,navigatedto,2033-02-05 14:51:04.296000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,52a3ec117aa0426855731c1dc89e9e8c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 14:51:04.296000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6425,NavigationEvent,navigatedto,2033-02-10 09:25:51.976000+00:00,7d1f4d3685979471707d11d10bde9f4a,"[""Learner""]",Membership,4dec36ffc89cbe847706424614d924f4,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-10 09:25:51.976000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6426,NavigationEvent,navigatedto,2033-02-05 09:29:57.329000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,48ec11f2013e8fc2b4e3f25d6f6b06ba,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 09:29:57.329000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6427,NavigationEvent,navigatedto,2033-02-05 09:28:31.138000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,9eecb3244ed211a24c05320909debbb5,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 09:28:31.138000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6428,NavigationEvent,navigatedto,2033-01-15 12:20:29.593000+00:00,7e502d86a690dc74180ad4b62dd3d78a,"[""Learner""]",Membership,fea0ab701f5fbda3f8b8fa7c870dcb31,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 12:20:29.593000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6429,NavigationEvent,navigatedto,2033-02-06 06:52:08.288000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,11037e3d093becd7fd01e2f942922d5a,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-06 06:52:08.288000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6430,NavigationEvent,navigatedto,2033-02-05 06:12:42.750000+00:00,9ae0a1b0ce5aa2eb74eb5a2a16c436e6,"[""Learner""]",Membership,12d768c5d4db239d6d6a22476a497307,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-05 06:12:42.750000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
6431,NavigationEvent,navigatedto,2033-01-09 09:03:13.208000+00:00,8dbc4094f9a93958e6eeb036eb91f40d,"[""Learner""]",Membership,5a0f2d173f0527855c5aa79585a8a7ff,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-09 09:03:13.208000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_4
8000,NavigationEvent,navigatedto,2033-01-10 17:39:50.499000+00:00,6c614cbbd37743613969e77b02a4bb8b,"[""Learner""]",Membership,1ed2d54580cdf682ce5e024f95bbfeaf,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 17:39:50.499000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_5
8001,NavigationEvent,navigatedto,2033-01-23 09:20:47.183000+00:00,d465203ffa626d2dd2c9ecb9cc37f485,"[""Learner""]",Membership,d9c339dd51b7d4179bd19a2a0121b18c,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 09:20:47.183000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_5
10587,NavigationEvent,navigatedto,2033-01-18 05:03:17.749000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,70882a4eebf5df8b1ae7831b8ef55ff8,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:03:17.749000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10588,NavigationEvent,navigatedto,2033-01-18 05:02:23.913000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,1b30458fa121338286d1a13d5c5eacbd,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:02:23.913000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10589,NavigationEvent,navigatedto,2033-01-18 13:20:57.622000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,b1a526e9fc1212eff2e07f99ab3844b3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 13:20:57.622000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10590,NavigationEvent,navigatedto,2033-01-18 05:21:27.893000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,46431d8304dac768cfeb27a8b1c86085,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:21:27.893000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10591,NavigationEvent,navigatedto,2033-01-18 05:21:41.176000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,ce56d47188e8edb6ec4d302be23499ed,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 05:21:41.176000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10592,NavigationEvent,navigatedto,2033-01-18 10:06:01.896000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,a8a87bdbefba4158aca528081121a9bd,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 10:06:01.896000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10593,NavigationEvent,navigatedto,2033-01-17 12:03:01.766000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,538c72e50b1bad0bf8f72b59a4eb4d96,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 12:03:01.766000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10594,NavigationEvent,navigatedto,2033-01-18 07:52:01.240000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,0f7c2126a734ceab493fed64026f696b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 07:52:01.240000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10595,NavigationEvent,navigatedto,2033-01-18 07:50:44.228000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,39fe0b9acaa1dfd840518fa1e95330ad,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 07:50:44.228000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
10596,NavigationEvent,navigatedto,2033-01-18 07:54:39.863000+00:00,7cb9dab5ed2ba78b34a7e15f178cccde,"[""Learner""]",Membership,4dc643a81336a1fb7cf4f191b33867f8,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 07:54:39.863000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_6
13128,NavigationEvent,navigatedto,2033-01-15 03:43:18.127000+00:00,b40c899ce0b6accbb890e9ae6f449a86,"[""Learner""]",Membership,5a99b813e47a113aeaf8f2809d61cd5e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 03:43:18.127000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
13129,NavigationEvent,navigatedto,2033-01-15 03:47:29.897000+00:00,b40c899ce0b6accbb890e9ae6f449a86,"[""Learner""]",Membership,5d9d178943166480d4ba95aa56370d16,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-15 03:47:29.897000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
13130,NavigationEvent,navigatedto,2033-01-11 15:30:40.639000+00:00,e2f6e5a159b5a774bd09f187946777af,"[""Learner""]",Membership,7dc1942b5f9ba36be58ebace3086ee63,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-11 15:30:40.639000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
13131,NavigationEvent,navigatedto,2033-01-11 15:29:52.552000+00:00,e2f6e5a159b5a774bd09f187946777af,"[""Learner""]",Membership,2802a04598105095771c3293abd02fa9,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-11 15:29:52.552000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
13132,NavigationEvent,navigatedto,2033-01-24 03:11:52.845000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,7299015e2e7c3494bad126b1cd40e4e0,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-24 03:11:52.845000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
13133,NavigationEvent,navigatedto,2033-03-26 05:48:15.849000+00:00,fd198cb245856f5b282c591fe5239295,"[""Learner""]",Membership,e38f9f884cac9267a3d0a6490e09742e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-03-26 05:48:15.849000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
13134,NavigationEvent,navigatedto,2033-01-18 14:46:40.444000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,3a151a430fb9eb2c0ecd886f922140b6,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-18 14:46:40.444000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
13135,NavigationEvent,navigatedto,2033-01-19 04:34:04.477000+00:00,8a54e76d46c2e982c7862c88837a8d31,"[""Learner""]",Membership,63fed01cde50925423a851de3f96bd8a,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 04:34:04.477000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_7
15913,NavigationEvent,navigatedto,2033-01-19 15:48:36.456000+00:00,588eb8e5c826a46858f83d4bb3e3d033,"[""Learner""]",Membership,ef30e554abd1bd20b251158ee6af266b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 15:48:36.456000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_8
15914,NavigationEvent,navigatedto,2033-01-19 15:49:01.126000+00:00,588eb8e5c826a46858f83d4bb3e3d033,"[""Learner""]",Membership,531d5b5f72c5f93abfcbf63257f43e59,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-19 15:49:01.126000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_8
15915,NavigationEvent,navigatedto,2033-01-22 07:02:52.551000+00:00,588eb8e5c826a46858f83d4bb3e3d033,"[""Learner""]",Membership,51fbef1701915ea8eb61de403fe050f3,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 07:02:52.551000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_8
15916,NavigationEvent,navigatedto,2033-01-12 15:20:17.431000+00:00,e4822c85cbbe584c14a8198c2e40ae27,"[""Learner""]",Membership,19e8d791eb4ddaf24a7469d4aebd8eeb,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-12 15:20:17.431000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_8
15917,NavigationEvent,navigatedto,2033-01-20 15:37:34.029000+00:00,588eb8e5c826a46858f83d4bb3e3d033,"[""Learner""]",Membership,8bcd7681fe91c2f2aa2b900c7ae87301,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-20 15:37:34.029000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,a34ef53158a2362f67dd8a57cc70150a,1.6 eLearning and open education,LEARNER_8
